n,r,eta,eta_tilde,seed,ck_mean_size,elapsed_time
11,50,2.448032447584093,2.4575157457047387,1002,5.4,0:00:11.454795
11,50,2.448032447584093,2.4575157457047387,1003,5.26,0:00:09.352811
11,50,2.448032447584093,2.4575157457047387,1004,5.1,0:00:07.917041
11,50,2.448032447584093,2.4575157457047387,1005,5.28,0:00:10.043987
11,50,2.448032447584093,2.4575157457047387,1006,5.4,0:00:10.205305
11,50,2.448032447584093,2.4575157457047387,1007,5.3,0:00:09.560545
11,50,2.448032447584093,2.4575157457047387,1008,5.16,0:00:09.340983
11,50,2.448032447584093,2.4575157457047387,1009,5.2,0:00:09.525660
11,50,2.5109733023083476,2.5115215159432136,1000,5.34,0:00:11.628403
11,50,2.5109733023083476,2.5115215159432136,1001,5.1,0:00:08.031175
11,50,2.5109733023083476,2.5115215159432136,1002,5.18,0:00:09.076482
11,50,2.5109733023083476,2.5115215159432136,1003,5.3,0:00:10.250313
11,50,2.5109733023083476,2.5115215159432136,1004,5.4,0:00:10.886193
11,50,2.5109733023083476,2.5115215159432136,1005,5.34,0:00:11.750235
11,50,2.5109733023083476,2.5115215159432136,1006,5.04,0:00:08.319383
11,50,2.5109733023083476,2.5115215159432136,1007,5.3,0:00:10.341192
11,50,2.5109733023083476,2.5115215159432136,1008,5.2,0:00:10.386029
11,50,2.5109733023083476,2.5115215159432136,1009,5.16,0:00:09.172474
11,50,2.5607287738528552,2.5655272861816876,1000,5.28,0:00:10.232287
11,50,2.5607287738528552,2.5655272861816876,1001,5.3,0:00:09.616646
11,50,2.5607287738528552,2.5655272861816876,1002,5.08,0:00:08.185779
11,50,2.5607287738528552,2.5655272861816876,1003,5.22,0:00:09.101042
11,50,2.5607287738528552,2.5655272861816876,1004,5.26,0:00:09.858920
11,50,2.5607287738528552,2.5655272861816876,1005,5.14,0:00:08.129137
11,50,2.5607287738528552,2.5655272861816876,1006,5.56,0:00:12.736747
11,50,2.5607287738528552,2.5655272861816876,1007,5.22,0:00:09.520304
11,50,2.5607287738528552,2.5655272861816876,1008,5.2,0:00:09.497290
11,50,2.5607287738528552,2.5655272861816876,1009,5.52,0:00:14.350320
11,50,2.6202096071049117,2.6195330564201624,1000,5.2,0:00:10.176487
11,50,2.6202096071049117,2.6195330564201624,1001,5.24,0:00:09.511255
11,50,2.6202096071049117,2.6195330564201624,1002,5.44,0:00:11.196920
11,50,2.6202096071049117,2.6195330564201624,1003,5.12,0:00:08.951101
11,50,2.6202096071049117,2.6195330564201624,1004,5.36,0:00:10.878928
11,50,2.6202096071049117,2.6195330564201624,1005,5.34,0:00:10.443174
11,50,2.6202096071049117,2.6195330564201624,1006,5.22,0:00:09.410375
11,50,2.6202096071049117,2.6195330564201624,1007,5.28,0:00:09.993455
11,50,2.6202096071049117,2.6195330564201624,1008,5.28,0:00:09.936086
11,50,2.6202096071049117,2.6195330564201624,1009,5.22,0:00:08.666295
11,50,2.6733770059799182,2.6735388266586364,1000,5.04,0:00:08.244982
11,50,2.6733770059799182,2.6735388266586364,1001,5.28,0:00:10.124685
11,50,2.6733770059799182,2.6735388266586364,1002,5.14,0:00:08.026581
11,50,2.6733770059799182,2.6735388266586364,1003,5.24,0:00:09.760249
11,50,2.6733770059799182,2.6735388266586364,1004,5.42,0:00:11.160263
11,50,2.6733770059799182,2.6735388266586364,1005,5.28,0:00:09.528716
11,50,2.6733770059799182,2.6735388266586364,1006,5.12,0:00:08.187052
11,50,2.6733770059799182,2.6735388266586364,1007,5.16,0:00:08.944413
11,50,2.6733770059799182,2.6735388266586364,1008,5.24,0:00:08.741263
11,50,2.6733770059799182,2.6735388266586364,1009,5.14,0:00:09.094986
11,50,2.7140148841778995,2.7275445968971104,1000,5.24,0:00:10.793689
11,50,2.7140148841778995,2.7275445968971104,1001,5.16,0:00:08.922705
11,50,2.7140148841778995,2.7275445968971104,1002,5.34,0:00:11.024017
11,50,2.7140148841778995,2.7275445968971104,1003,5.24,0:00:10.407600
11,50,2.7140148841778995,2.7275445968971104,1004,5.3,0:00:10.987216
11,50,2.7140148841778995,2.7275445968971104,1005,5.3,0:00:09.506909
11,50,2.7140148841778995,2.7275445968971104,1006,5.16,0:00:09.082571
11,50,2.7140148841778995,2.7275445968971104,1007,5.24,0:00:10.690886
11,50,2.7140148841778995,2.7275445968971104,1008,5.26,0:00:10.748852
11,50,2.7140148841778995,2.7275445968971104,1009,5.42,0:00:10.273944
11,50,2.7771911790847197,2.7815503671355852,1000,5.18,0:00:08.456309
11,50,2.7771911790847197,2.7815503671355852,1001,5.2,0:00:09.147600
11,50,2.7771911790847197,2.7815503671355852,1002,5.14,0:00:08.438998
11,50,2.7771911790847197,2.7815503671355852,1003,5.14,0:00:08.054738
11,50,2.7771911790847197,2.7815503671355852,1004,5.08,0:00:08.382309
11,50,2.7771911790847197,2.7815503671355852,1005,5.4,0:00:10.817612
11,50,2.7771911790847197,2.7815503671355852,1006,5.12,0:00:09.094803
11,50,2.7771911790847197,2.7815503671355852,1007,5.44,0:00:11.426570
11,50,2.7771911790847197,2.7815503671355852,1008,5.3,0:00:10.230973
11,50,2.7771911790847197,2.7815503671355852,1009,5.22,0:00:10.343328
11,50,2.827907997340658,2.835556137374059,1000,5.22,0:00:09.082774
11,50,2.827907997340658,2.835556137374059,1001,5.38,0:00:11.526771
11,50,2.827907997340658,2.835556137374059,1002,5.04,0:00:07.145392
11,50,2.827907997340658,2.835556137374059,1003,5.26,0:00:11.069184
11,50,2.827907997340658,2.835556137374059,1004,5.14,0:00:08.569470
11,50,2.827907997340658,2.835556137374059,1005,5.54,0:00:10.575519
11,50,2.827907997340658,2.835556137374059,1006,5.12,0:00:09.189158
11,50,2.827907997340658,2.835556137374059,1007,5.4,0:00:10.799459
11,50,2.827907997340658,2.835556137374059,1008,5.28,0:00:09.201551
11,50,2.827907997340658,2.835556137374059,1009,5.02,0:00:07.615029
11,50,2.8846366569266375,2.889561907612534,1000,5.24,0:00:09.652335
11,50,2.8846366569266375,2.889561907612534,1001,5.4,0:00:11.105061
11,50,2.8846366569266375,2.889561907612534,1002,5.28,0:00:09.883910
11,50,2.8846366569266375,2.889561907612534,1003,5.12,0:00:08.956527
11,50,2.8846366569266375,2.889561907612534,1004,5.18,0:00:08.921097
11,50,2.8846366569266375,2.889561907612534,1005,5.06,0:00:07.737103
11,50,2.8846366569266375,2.889561907612534,1006,5.3,0:00:10.381509
11,50,2.8846366569266375,2.889561907612534,1007,5.36,0:00:10.665047
11,50,2.8846366569266375,2.889561907612534,1008,5.22,0:00:09.042929
11,50,2.8846366569266375,2.889561907612534,1009,5.3,0:00:09.891358
11,50,2.944560510162996,2.943567677851008,1000,5.16,0:00:08.148950
11,50,2.944560510162996,2.943567677851008,1001,5.02,0:00:08.335344
11,50,2.944560510162996,2.943567677851008,1002,5.32,0:00:08.656760
11,50,2.944560510162996,2.943567677851008,1003,5.26,0:00:09.615357
11,50,2.944560510162996,2.943567677851008,1004,5.16,0:00:08.902091
11,50,2.944560510162996,2.943567677851008,1005,5.04,0:00:07.942150
11,50,2.944560510162996,2.943567677851008,1006,5.14,0:00:09.098827
11,50,2.944560510162996,2.943567677851008,1007,5.08,0:00:08.799350
11,50,2.944560510162996,2.943567677851008,1008,5.2,0:00:08.581956
11,50,2.944560510162996,2.943567677851008,1009,5.3,0:00:10.446178
11,50,2.972455713147542,2.997573448089482,1000,5.58,0:00:12.806607
11,50,2.972455713147542,2.997573448089482,1001,4.98,0:00:07.280434
11,50,2.972455713147542,2.997573448089482,1002,5.3,0:00:10.065463
11,50,2.972455713147542,2.997573448089482,1003,5.36,0:00:10.268523
11,50,2.972455713147542,2.997573448089482,1004,5.34,0:00:10.798094
11,50,2.972455713147542,2.997573448089482,1005,5.14,0:00:08.854581
11,50,2.972455713147542,2.997573448089482,1006,5.18,0:00:08.716435
11,50,2.972455713147542,2.997573448089482,1007,5.1,0:00:08.095779
11,50,2.972455713147542,2.997573448089482,1008,5.14,0:00:09.182024
11,50,2.972455713147542,2.997573448089482,1009,5.16,0:00:08.981901
11,50,3.0497545198989755,3.051579218327957,1000,5.06,0:00:07.881044
11,50,3.0497545198989755,3.051579218327957,1001,5.3,0:00:10.264697
11,50,3.0497545198989755,3.051579218327957,1002,5.24,0:00:09.747848
11,50,3.0497545198989755,3.051579218327957,1003,5.28,0:00:09.296387
11,50,3.0497545198989755,3.051579218327957,1004,5.2,0:00:08.910649
11,50,3.0497545198989755,3.051579218327957,1005,5.24,0:00:09.405200
11,50,3.0497545198989755,3.051579218327957,1006,5.4,0:00:10.576208
11,50,3.0497545198989755,3.051579218327957,1007,5.22,0:00:08.960882
11,50,3.0497545198989755,3.051579218327957,1008,5.06,0:00:08.126555
11,50,3.0497545198989755,3.051579218327957,1009,5.06,0:00:07.747233
11,50,3.0977024951866525,3.105584988566431,1000,5.16,0:00:08.740756
11,50,3.0977024951866525,3.105584988566431,1001,5.04,0:00:07.570657
11,50,3.0977024951866525,3.105584988566431,1002,5.32,0:00:10.053562
11,50,3.0977024951866525,3.105584988566431,1003,5.32,0:00:10.630716
11,50,3.0977024951866525,3.105584988566431,1004,5.24,0:00:09.242696
11,50,3.0977024951866525,3.105584988566431,1005,5.08,0:00:08.988364
11,50,3.0977024951866525,3.105584988566431,1006,5.12,0:00:08.912262
11,50,3.0977024951866525,3.105584988566431,1007,5.12,0:00:08.907350
11,50,3.0977024951866525,3.105584988566431,1008,5.08,0:00:08.850950
11,50,3.0977024951866525,3.105584988566431,1009,5.02,0:00:08.384925
11,50,3.1582395304708637,3.159590758804905,1000,5.22,0:00:09.212973
11,50,3.1582395304708637,3.159590758804905,1001,5.3,0:00:09.480843
11,50,3.1582395304708637,3.159590758804905,1002,4.94,0:00:06.807500
11,50,3.1582395304708637,3.159590758804905,1003,4.98,0:00:08.626168
11,50,3.1582395304708637,3.159590758804905,1004,5.14,0:00:09.074736
11,50,3.1582395304708637,3.159590758804905,1005,5.2,0:00:10.050809
11,50,3.1582395304708637,3.159590758804905,1006,5.04,0:00:08.667432
11,50,3.1582395304708637,3.159590758804905,1007,5.22,0:00:09.021584
11,50,3.1582395304708637,3.159590758804905,1008,5.3,0:00:09.860020
11,50,3.1582395304708637,3.159590758804905,1009,5.14,0:00:09.795872
11,50,3.2101697414418124,3.2135965290433797,1000,5.2,0:00:08.929559
11,50,3.2101697414418124,3.2135965290433797,1001,5.22,0:00:09.511693
11,50,3.2101697414418124,3.2135965290433797,1002,5.22,0:00:08.631553
11,50,3.2101697414418124,3.2135965290433797,1003,5.1,0:00:08.860068
11,50,3.2101697414418124,3.2135965290433797,1004,5.58,0:00:09.718719
11,50,3.2101697414418124,3.2135965290433797,1005,5.16,0:00:09.331735
11,50,3.2101697414418124,3.2135965290433797,1006,5.3,0:00:10.181117
11,50,3.2101697414418124,3.2135965290433797,1007,5.14,0:00:09.033562
11,50,3.2101697414418124,3.2135965290433797,1008,5.44,0:00:10.250122
11,50,3.2101697414418124,3.2135965290433797,1009,4.98,0:00:08.309376
11,50,3.249901758735454,3.2676022992818536,1000,5.14,0:00:08.455356
11,50,3.249901758735454,3.2676022992818536,1001,5.22,0:00:08.967974
11,50,3.249901758735454,3.2676022992818536,1002,5.12,0:00:08.473227
11,50,3.249901758735454,3.2676022992818536,1003,5.14,0:00:08.944427
11,50,3.249901758735454,3.2676022992818536,1004,5.18,0:00:08.823815
11,50,3.249901758735454,3.2676022992818536,1005,5.34,0:00:10.955415
11,50,3.249901758735454,3.2676022992818536,1006,5.22,0:00:08.988352
11,50,3.249901758735454,3.2676022992818536,1007,5.2,0:00:08.760127
11,50,3.249901758735454,3.2676022992818536,1008,5.04,0:00:08.345744
11,50,3.249901758735454,3.2676022992818536,1009,5.16,0:00:08.581059
11,50,3.3062251921069556,3.3216080695203285,1000,5.1,0:00:07.778160
11,50,3.3062251921069556,3.3216080695203285,1001,5.16,0:00:07.864512
11,50,3.3062251921069556,3.3216080695203285,1002,5.28,0:00:10.013097
11,50,3.3062251921069556,3.3216080695203285,1003,5.14,0:00:08.133999
11,50,3.3062251921069556,3.3216080695203285,1004,5.22,0:00:08.538382
11,50,3.3062251921069556,3.3216080695203285,1005,5.1,0:00:08.432147
11,50,3.3062251921069556,3.3216080695203285,1006,5.12,0:00:08.057117
11,50,3.3062251921069556,3.3216080695203285,1007,5.1,0:00:08.375799
11,50,3.3062251921069556,3.3216080695203285,1008,5.22,0:00:09.455748
11,50,3.3062251921069556,3.3216080695203285,1009,5.16,0:00:08.508070
11,50,3.38914503926309,3.3756138397588025,1000,5.14,0:00:07.937516
11,50,3.38914503926309,3.3756138397588025,1001,5.36,0:00:09.376602
11,50,3.38914503926309,3.3756138397588025,1002,5.36,0:00:10.724592
11,50,3.38914503926309,3.3756138397588025,1003,5.22,0:00:09.428070
11,50,3.38914503926309,3.3756138397588025,1004,5.2,0:00:08.775474
11,50,3.38914503926309,3.3756138397588025,1005,5.06,0:00:08.365491
11,50,3.38914503926309,3.3756138397588025,1006,5.14,0:00:08.837733
11,50,3.38914503926309,3.3756138397588025,1007,5.28,0:00:10.321455
11,50,3.38914503926309,3.3756138397588025,1008,5.24,0:00:09.038397
11,50,3.38914503926309,3.3756138397588025,1009,5.18,0:00:09.204913
11,50,3.4285989957465177,3.4296196099972764,1000,5.12,0:00:08.192994
11,50,3.4285989957465177,3.4296196099972764,1001,5.14,0:00:07.910526
11,50,3.4285989957465177,3.4296196099972764,1002,5.16,0:00:08.395412
11,50,3.4285989957465177,3.4296196099972764,1003,5.18,0:00:08.588406
11,50,3.4285989957465177,3.4296196099972764,1004,5.08,0:00:08.347852
11,50,3.4285989957465177,3.4296196099972764,1005,5.3,0:00:10.122580
11,50,3.4285989957465177,3.4296196099972764,1006,5.12,0:00:08.707055
11,50,3.4285989957465177,3.4296196099972764,1007,4.98,0:00:06.983645
11,50,3.4285989957465177,3.4296196099972764,1008,5.16,0:00:08.057444
11,50,3.4285989957465177,3.4296196099972764,1009,5.4,0:00:10.648979
11,50,3.4853333298539155,3.4836253802357513,1000,5.04,0:00:07.469011
11,50,3.4853333298539155,3.4836253802357513,1001,5.26,0:00:09.640735
11,50,3.4853333298539155,3.4836253802357513,1002,5.22,0:00:09.587186
11,50,3.4853333298539155,3.4836253802357513,1003,5.36,0:00:10.090428
11,50,3.4853333298539155,3.4836253802357513,1004,5.02,0:00:07.411614
11,50,3.4853333298539155,3.4836253802357513,1005,5.32,0:00:09.807830
11,50,3.4853333298539155,3.4836253802357513,1006,5.22,0:00:08.605195
11,50,3.4853333298539155,3.4836253802357513,1007,5.16,0:00:08.710736
11,50,3.4853333298539155,3.4836253802357513,1008,5.18,0:00:09.043781
11,50,3.4853333298539155,3.4836253802357513,1009,5.08,0:00:09.155567
11,50,3.5495043735859815,3.5376311504742253,1000,5.14,0:00:08.261364
11,50,3.5495043735859815,3.5376311504742253,1001,5.12,0:00:08.378706
11,50,3.5495043735859815,3.5376311504742253,1002,5.2,0:00:09.272328
11,50,3.5495043735859815,3.5376311504742253,1003,5.22,0:00:09.455482
11,50,3.5495043735859815,3.5376311504742253,1004,5.14,0:00:07.855996
11,50,3.5495043735859815,3.5376311504742253,1005,5.1,0:00:09.070773
11,50,3.5495043735859815,3.5376311504742253,1006,5.06,0:00:07.769388
11,50,3.5495043735859815,3.5376311504742253,1007,5.14,0:00:08.270529
11,50,3.5495043735859815,3.5376311504742253,1008,5.12,0:00:07.987452
11,50,3.5495043735859815,3.5376311504742253,1009,5.18,0:00:09.424922
11,50,3.5982890489869273,3.5916369207127,1000,5.34,0:00:09.715292
11,50,3.5982890489869273,3.5916369207127,1001,5.02,0:00:07.640739
11,50,3.5982890489869273,3.5916369207127,1002,5.26,0:00:11.104931
11,50,3.5982890489869273,3.5916369207127,1003,5.04,0:00:07.861139
11,50,3.5982890489869273,3.5916369207127,1004,5.16,0:00:08.132960
11,50,3.5982890489869273,3.5916369207127,1005,4.96,0:00:07.437506
11,50,3.5982890489869273,3.5916369207127,1006,5.14,0:00:08.895072
11,50,3.5982890489869273,3.5916369207127,1007,4.98,0:00:07.007292
11,50,3.5982890489869273,3.5916369207127,1008,5.12,0:00:08.611146
11,50,3.5982890489869273,3.5916369207127,1009,5.34,0:00:10.008650
11,50,3.640573163797182,3.645642690951174,1000,5.06,0:00:07.459992
11,50,3.640573163797182,3.645642690951174,1001,5.08,0:00:08.129353
11,50,3.640573163797182,3.645642690951174,1002,5.12,0:00:08.047037
11,50,3.640573163797182,3.645642690951174,1003,5.04,0:00:08.280212
11,50,3.640573163797182,3.645642690951174,1004,5.16,0:00:08.527824
11,50,3.640573163797182,3.645642690951174,1005,5.14,0:00:09.256419
11,50,3.640573163797182,3.645642690951174,1006,5.2,0:00:08.306387
11,50,3.640573163797182,3.645642690951174,1007,5.14,0:00:08.865005
11,50,3.640573163797182,3.645642690951174,1008,5.04,0:00:07.734548
11,50,3.640573163797182,3.645642690951174,1009,5.24,0:00:09.619879
11,50,3.6986568008856944,3.699648461189648,1000,5.08,0:00:07.527827
11,50,3.6986568008856944,3.699648461189648,1001,5.16,0:00:09.144397
11,50,3.6986568008856944,3.699648461189648,1002,5.2,0:00:08.740956
11,50,3.6986568008856944,3.699648461189648,1003,5.1,0:00:07.950764
11,50,3.6986568008856944,3.699648461189648,1004,5.26,0:00:09.942487
11,50,3.6986568008856944,3.699648461189648,1005,5.26,0:00:10.018120
11,50,3.6986568008856944,3.699648461189648,1006,5.12,0:00:08.785043
11,50,3.6986568008856944,3.699648461189648,1007,5.1,0:00:08.004905
11,50,3.6986568008856944,3.699648461189648,1008,5.06,0:00:07.173541
11,50,3.6986568008856944,3.699648461189648,1009,5.16,0:00:08.512721
11,50,3.752003412186853,3.753654231428123,1000,5.26,0:00:10.251348
11,50,3.752003412186853,3.753654231428123,1001,5.1,0:00:08.118728
11,50,3.752003412186853,3.753654231428123,1002,5.22,0:00:10.246565
11,50,3.752003412186853,3.753654231428123,1003,5.16,0:00:08.537974
11,50,3.752003412186853,3.753654231428123,1004,5.04,0:00:07.360646
11,50,3.752003412186853,3.753654231428123,1005,5.08,0:00:08.160857
11,50,3.752003412186853,3.753654231428123,1006,5.08,0:00:07.185952
11,50,3.752003412186853,3.753654231428123,1007,5.16,0:00:08.581232
11,50,3.752003412186853,3.753654231428123,1008,5.12,0:00:08.742998
11,50,3.752003412186853,3.753654231428123,1009,4.88,0:00:07.071432
11,50,3.7997945246451974,3.807660001666597,1000,5.2,0:00:08.675444
11,50,3.7997945246451974,3.807660001666597,1001,4.96,0:00:07.573301
11,50,3.7997945246451974,3.807660001666597,1002,5.2,0:00:09.125773
11,50,3.7997945246451974,3.807660001666597,1003,4.98,0:00:07.492463
11,50,3.7997945246451974,3.807660001666597,1004,4.98,0:00:07.423671
11,50,3.7997945246451974,3.807660001666597,1005,5.14,0:00:08.761876
11,50,3.7997945246451974,3.807660001666597,1006,4.9,0:00:06.651922
11,50,3.7997945246451974,3.807660001666597,1007,4.9,0:00:06.955053
11,50,3.7997945246451974,3.807660001666597,1008,5.24,0:00:09.470575
11,50,3.7997945246451974,3.807660001666597,1009,5.2,0:00:08.156013
11,50,3.8682473755641675,3.8616657719050718,1000,5.18,0:00:07.492162
11,50,3.8682473755641675,3.8616657719050718,1001,5.12,0:00:08.457725
11,50,3.8682473755641675,3.8616657719050718,1002,5.3,0:00:09.829184
11,50,3.8682473755641675,3.8616657719050718,1003,5.1,0:00:08.167150
11,50,3.8682473755641675,3.8616657719050718,1004,5.1,0:00:07.676466
11,50,3.8682473755641675,3.8616657719050718,1005,5.18,0:00:09.909948
11,50,3.8682473755641675,3.8616657719050718,1006,4.98,0:00:07.502205
11,50,3.8682473755641675,3.8616657719050718,1007,5.18,0:00:08.875450
11,50,3.8682473755641675,3.8616657719050718,1008,5.06,0:00:08.244362
11,50,3.8682473755641675,3.8616657719050718,1009,5.4,0:00:09.827928
11,50,3.92084895372401,3.9156715421435457,1000,5.16,0:00:08.142221
11,50,3.92084895372401,3.9156715421435457,1001,5.08,0:00:08.354027
11,50,3.92084895372401,3.9156715421435457,1002,5.18,0:00:08.124507
11,50,3.92084895372401,3.9156715421435457,1003,5.2,0:00:07.983781
11,50,3.92084895372401,3.9156715421435457,1004,5.04,0:00:07.218475
11,50,3.92084895372401,3.9156715421435457,1005,5.12,0:00:08.195766
11,50,3.92084895372401,3.9156715421435457,1006,5.12,0:00:07.656448
11,50,3.92084895372401,3.9156715421435457,1007,5.22,0:00:08.879096
11,50,3.92084895372401,3.9156715421435457,1008,5.02,0:00:07.473883
11,50,3.92084895372401,3.9156715421435457,1009,5.16,0:00:08.843934
11,50,3.9729259535693138,3.9696773123820197,1000,5.14,0:00:07.860183
11,50,3.9729259535693138,3.9696773123820197,1001,5.16,0:00:08.383641
11,50,3.9729259535693138,3.9696773123820197,1002,5.24,0:00:09.096708
11,50,3.9729259535693138,3.9696773123820197,1003,5.02,0:00:07.638265
11,50,3.9729259535693138,3.9696773123820197,1004,5.04,0:00:06.952904
11,50,3.9729259535693138,3.9696773123820197,1005,5.18,0:00:08.939892
11,50,3.9729259535693138,3.9696773123820197,1006,5.08,0:00:08.325565
11,50,3.9729259535693138,3.9696773123820197,1007,4.96,0:00:07.413027
11,50,3.9729259535693138,3.9696773123820197,1008,5.14,0:00:09.033613
11,50,3.9729259535693138,3.9696773123820197,1009,5.24,0:00:09.798440
11,50,4.021913412708987,4.023683082620495,1000,5.1,0:00:07.808296
11,50,4.021913412708987,4.023683082620495,1001,4.88,0:00:06.251178
11,50,4.021913412708987,4.023683082620495,1002,5.22,0:00:08.706301
11,50,4.021913412708987,4.023683082620495,1003,5.16,0:00:07.995903
11,50,4.021913412708987,4.023683082620495,1004,5.0,0:00:06.714851
11,50,4.021913412708987,4.023683082620495,1005,5.14,0:00:08.826090
11,50,4.021913412708987,4.023683082620495,1006,5.16,0:00:07.599390
11,50,4.021913412708987,4.023683082620495,1007,5.08,0:00:08.072715
11,50,4.021913412708987,4.023683082620495,1008,5.14,0:00:07.509582
11,50,4.021913412708987,4.023683082620495,1009,5.06,0:00:07.570020
11,50,4.072312797865937,4.0776888528589685,1000,5.02,0:00:07.659348
11,50,4.072312797865937,4.0776888528589685,1001,5.16,0:00:08.664688
11,50,4.072312797865937,4.0776888528589685,1002,5.18,0:00:09.015120
11,50,4.072312797865937,4.0776888528589685,1003,4.96,0:00:07.363948
11,50,4.072312797865937,4.0776888528589685,1004,5.14,0:00:09.431361
11,50,4.072312797865937,4.0776888528589685,1005,5.12,0:00:08.128065
11,50,4.072312797865937,4.0776888528589685,1006,5.1,0:00:08.492330
11,50,4.072312797865937,4.0776888528589685,1007,5.36,0:00:10.201219
11,50,4.072312797865937,4.0776888528589685,1008,5.06,0:00:08.142874
11,50,4.072312797865937,4.0776888528589685,1009,5.16,0:00:08.945779
11,50,4.128159175506282,4.1316946230974425,1000,5.22,0:00:09.872790
11,50,4.128159175506282,4.1316946230974425,1001,5.04,0:00:07.545048
11,50,4.128159175506282,4.1316946230974425,1002,5.12,0:00:09.300613
11,50,4.128159175506282,4.1316946230974425,1003,5.06,0:00:07.638556
11,50,4.128159175506282,4.1316946230974425,1004,5.1,0:00:07.583815
11,50,4.128159175506282,4.1316946230974425,1005,5.2,0:00:08.052944
11,50,4.128159175506282,4.1316946230974425,1006,5.12,0:00:08.208770
11,50,4.128159175506282,4.1316946230974425,1007,5.06,0:00:07.938126
11,50,4.128159175506282,4.1316946230974425,1008,5.02,0:00:07.349596
11,50,4.128159175506282,4.1316946230974425,1009,5.16,0:00:08.754991
11,50,4.180606735349643,4.185700393335917,1000,5.18,0:00:08.691090
11,50,4.180606735349643,4.185700393335917,1001,5.02,0:00:07.221967
11,50,4.180606735349643,4.185700393335917,1002,5.16,0:00:09.045012
11,50,4.180606735349643,4.185700393335917,1003,5.08,0:00:08.480714
11,50,4.180606735349643,4.185700393335917,1004,4.94,0:00:06.982619
11,50,4.180606735349643,4.185700393335917,1005,5.1,0:00:07.823185
11,50,4.180606735349643,4.185700393335917,1006,5.04,0:00:07.471917
11,50,4.180606735349643,4.185700393335917,1007,5.06,0:00:08.653624
11,50,4.180606735349643,4.185700393335917,1008,4.9,0:00:06.114607
11,50,4.180606735349643,4.185700393335917,1009,5.0,0:00:07.926348
11,50,4.242849435143622,4.239706163574391,1000,5.14,0:00:06.611722
11,50,4.242849435143622,4.239706163574391,1001,4.92,0:00:06.698229
11,50,4.242849435143622,4.239706163574391,1002,4.96,0:00:07.563025
11,50,4.242849435143622,4.239706163574391,1003,5.02,0:00:07.392016
11,50,4.242849435143622,4.239706163574391,1004,5.2,0:00:09.316962
11,50,4.242849435143622,4.239706163574391,1005,4.94,0:00:06.167334
11,50,4.242849435143622,4.239706163574391,1006,5.14,0:00:08.608649
11,50,4.242849435143622,4.239706163574391,1007,5.14,0:00:07.710586
11,50,4.242849435143622,4.239706163574391,1008,5.16,0:00:07.985045
11,50,4.242849435143622,4.239706163574391,1009,5.0,0:00:08.165952
11,50,4.3031773078432165,4.293711933812866,1000,5.06,0:00:07.757773
11,50,4.3031773078432165,4.293711933812866,1001,4.98,0:00:07.507039
11,50,4.3031773078432165,4.293711933812866,1002,5.1,0:00:08.682906
11,50,4.3031773078432165,4.293711933812866,1003,5.08,0:00:07.479863
11,50,4.3031773078432165,4.293711933812866,1004,5.04,0:00:07.204540
11,50,4.3031773078432165,4.293711933812866,1005,5.02,0:00:07.317118
11,50,4.3031773078432165,4.293711933812866,1006,5.1,0:00:08.492959
11,50,4.3031773078432165,4.293711933812866,1007,5.02,0:00:07.933295
11,50,4.3031773078432165,4.293711933812866,1008,5.3,0:00:09.577015
11,50,4.3031773078432165,4.293711933812866,1009,5.12,0:00:08.995776
11,50,4.344868956091943,4.34771770405134,1000,4.98,0:00:07.299787
11,50,4.344868956091943,4.34771770405134,1001,4.78,0:00:06.160418
11,50,4.344868956091943,4.34771770405134,1002,5.04,0:00:07.142461
11,50,4.344868956091943,4.34771770405134,1003,5.06,0:00:07.532026
11,50,4.344868956091943,4.34771770405134,1004,4.92,0:00:08.111258
11,50,4.344868956091943,4.34771770405134,1005,5.22,0:00:08.463318
11,50,4.344868956091943,4.34771770405134,1006,4.82,0:00:06.783446
11,50,4.344868956091943,4.34771770405134,1007,5.14,0:00:08.768907
11,50,4.344868956091943,4.34771770405134,1008,5.28,0:00:09.173832
11,50,4.344868956091943,4.34771770405134,1009,5.22,0:00:09.027928
11,50,4.401159017429204,4.401723474289815,1000,5.06,0:00:07.965299
11,50,4.401159017429204,4.401723474289815,1001,4.96,0:00:07.414029
11,50,4.401159017429204,4.401723474289815,1002,5.12,0:00:07.607150
11,50,4.401159017429204,4.401723474289815,1003,4.98,0:00:07.248326
11,50,4.401159017429204,4.401723474289815,1004,5.12,0:00:08.195051
11,50,4.401159017429204,4.401723474289815,1005,5.0,0:00:07.867984
11,50,4.401159017429204,4.401723474289815,1006,4.94,0:00:06.652107
11,50,4.401159017429204,4.401723474289815,1007,4.96,0:00:07.765141
11,50,4.401159017429204,4.401723474289815,1008,5.0,0:00:06.796556
11,50,4.401159017429204,4.401723474289815,1009,5.12,0:00:07.849142
11,50,4.458228253104432,4.455729244528289,1000,5.1,0:00:08.407870
11,50,4.458228253104432,4.455729244528289,1001,5.18,0:00:08.429272
11,50,4.458228253104432,4.455729244528289,1002,5.12,0:00:08.298029
11,50,4.458228253104432,4.455729244528289,1003,5.1,0:00:08.393375
11,50,4.458228253104432,4.455729244528289,1004,4.98,0:00:07.136111
11,50,4.458228253104432,4.455729244528289,1005,5.0,0:00:07.397427
11,50,4.458228253104432,4.455729244528289,1006,5.14,0:00:09.064948
11,50,4.458228253104432,4.455729244528289,1007,5.2,0:00:07.699290
